item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM03242,TXN01081,PROD0208,1,3526.33,10,3173.7
ITEM03243,TXN01081,PROD0398,2,2199.85,0,4399.7
ITEM03244,TXN01082,PROD0499,3,1604.32,10,4331.66
ITEM03245,TXN01082,PROD0479,3,1819.26,0,5457.78
ITEM03246,TXN01082,PROD0471,3,4998.78,10,13496.71
ITEM03247,TXN01082,PROD0451,3,2560.03,10,6912.08
ITEM03248,TXN01083,PROD0390,3,462.43,5,1317.93
ITEM03249,TXN01083,PROD0270,3,3598.05,0,10794.15
ITEM03250,TXN01084,PROD0167,1,1140.8,5,1083.76
ITEM03251,TXN01084,PROD0301,2,406.49,10,731.68
ITEM03252,TXN01084,PROD0174,2,2247.95,5,4271.1
ITEM03253,TXN01084,PROD0068,2,1204.61,5,2288.76
ITEM03254,TXN01085,PROD0264,2,1525.56,10,2746.01
ITEM03255,TXN01085,PROD0090,2,4677.31,10,8419.16
ITEM03256,TXN01085,PROD0070,1,3489.23,0,3489.23
ITEM03257,TXN01086,PROD0452,1,3792.53,10,3413.28
ITEM03258,TXN01086,PROD0125,3,2638.62,10,7124.27
ITEM03259,TXN01086,PROD0043,1,4289.36,5,4074.89
ITEM03260,TXN01087,PROD0122,2,4196.99,5,7974.28
ITEM03261,TXN01087,PROD0179,1,2485.5,10,2236.95
ITEM03262,TXN01087,PROD0049,2,3428.6,0,6857.2
ITEM03263,TXN01088,PROD0153,3,1460.77,10,3944.08
ITEM03264,TXN01088,PROD0199,3,4612.24,0,13836.72
ITEM03265,TXN01088,PROD0414,2,818.32,10,1472.98
ITEM03266,TXN01088,PROD0482,1,3914.84,0,3914.84
ITEM03267,TXN01088,PROD0083,3,3774.12,10,10190.12
ITEM03268,TXN01089,PROD0448,2,601.09,5,1142.07
ITEM03269,TXN01089,PROD0210,3,1043.53,5,2974.06
ITEM03270,TXN01089,PROD0398,2,2199.85,0,4399.7
ITEM03271,TXN01089,PROD0023,3,4696.86,5,13386.05
ITEM03272,TXN01090,PROD0322,2,1812.25,10,3262.05
ITEM03273,TXN01090,PROD0361,1,4056.79,10,3651.11
ITEM03274,TXN01090,PROD0128,3,450.79,5,1284.75
ITEM03275,TXN01090,PROD0040,2,1115.62,0,2231.24
ITEM03276,TXN01091,PROD0358,2,3176.93,15,5400.78
ITEM03277,TXN01092,PROD0290,1,609.56,10,548.6
ITEM03278,TXN01092,PROD0436,1,3452.3,0,3452.3
ITEM03279,TXN01092,PROD0277,1,1323.41,15,1124.9
ITEM03280,TXN01093,PROD0111,3,1913.66,5,5453.93
ITEM03281,TXN01093,PROD0225,2,394.14,10,709.45
ITEM03282,TXN01093,PROD0177,3,1379.12,0,4137.36
ITEM03283,TXN01094,PROD0233,1,4462.16,5,4239.05
ITEM03284,TXN01094,PROD0147,3,751.65,10,2029.45
ITEM03285,TXN01094,PROD0381,1,449.69,0,449.69
ITEM03286,TXN01095,PROD0042,3,2385.5,5,6798.67
ITEM03287,TXN01095,PROD0091,3,2900.2,15,7395.51
ITEM03288,TXN01095,PROD0262,3,1296.81,10,3501.39
ITEM03289,TXN01095,PROD0078,1,3669.03,5,3485.58
ITEM03290,TXN01095,PROD0277,1,1323.41,0,1323.41
ITEM03291,TXN01096,PROD0085,3,3489.12,10,9420.62
ITEM03292,TXN01097,PROD0114,2,2420.41,10,4356.74
ITEM03293,TXN01098,PROD0378,2,286.19,15,486.52
ITEM03294,TXN01099,PROD0492,2,3919.16,15,6662.57
ITEM03295,TXN01099,PROD0346,1,3057.87,15,2599.19
ITEM03296,TXN01099,PROD0125,3,2638.62,15,6728.48
ITEM03297,TXN01099,PROD0073,1,4396.92,5,4177.07
ITEM03298,TXN01100,PROD0483,3,2006.65,10,5417.96
ITEM03299,TXN01100,PROD0319,1,3685.54,5,3501.26
ITEM03300,TXN01100,PROD0085,3,3489.12,15,8897.26
ITEM03301,TXN01100,PROD0284,1,2274.31,5,2160.59
ITEM03302,TXN01101,PROD0416,2,4632.7,5,8802.13
ITEM03303,TXN01101,PROD0374,1,1090.37,10,981.33
ITEM03304,TXN01101,PROD0101,2,1752.08,10,3153.74
ITEM03305,TXN01102,PROD0004,1,4518.03,15,3840.33
ITEM03306,TXN01102,PROD0168,2,1013.19,0,2026.38
ITEM03307,TXN01102,PROD0384,1,3234.42,10,2910.98
ITEM03308,TXN01102,PROD0452,1,3792.53,5,3602.9
ITEM03309,TXN01102,PROD0473,1,2528.6,15,2149.31
ITEM03310,TXN01103,PROD0033,1,1643.68,0,1643.68
ITEM03311,TXN01103,PROD0152,1,4687.53,5,4453.15
ITEM03312,TXN01103,PROD0401,1,3316.04,5,3150.24
ITEM03313,TXN01103,PROD0367,3,1647.43,5,4695.18
ITEM03314,TXN01104,PROD0470,3,2427.26,15,6189.51
ITEM03315,TXN01104,PROD0132,2,3128.39,5,5943.94
ITEM03316,TXN01104,PROD0041,3,580.23,15,1479.59
ITEM03317,TXN01105,PROD0164,2,4671.46,10,8408.63
ITEM03318,TXN01105,PROD0466,3,2041.76,0,6125.28
ITEM03319,TXN01105,PROD0298,3,2139.44,5,6097.4
ITEM03320,TXN01105,PROD0085,3,3489.12,0,10467.36
ITEM03321,TXN01106,PROD0193,3,3894.85,15,9931.87
ITEM03322,TXN01107,PROD0387,2,3858.38,0,7716.76
ITEM03323,TXN01107,PROD0083,1,3774.12,5,3585.41
ITEM03324,TXN01108,PROD0271,3,1584.69,0,4754.07
ITEM03325,TXN01109,PROD0390,1,462.43,10,416.19
ITEM03326,TXN01109,PROD0344,3,2939.46,10,7936.54
ITEM03327,TXN01109,PROD0460,1,1917.22,5,1821.36
ITEM03328,TXN01109,PROD0389,3,3765.08,5,10730.48
ITEM03329,TXN01110,PROD0353,3,2224.82,10,6007.01
ITEM03330,TXN01110,PROD0021,3,1341.19,5,3822.39
ITEM03331,TXN01111,PROD0363,2,4831.59,10,8696.86
ITEM03332,TXN01111,PROD0265,1,2574.89,5,2446.15
ITEM03333,TXN01111,PROD0405,2,4559.2,10,8206.56
ITEM03334,TXN01111,PROD0245,2,3451.14,5,6557.17
ITEM03335,TXN01111,PROD0311,3,1042.3,5,2970.55
ITEM03336,TXN01112,PROD0438,3,1479.07,5,4215.35
ITEM03337,TXN01112,PROD0301,1,406.49,0,406.49
ITEM03338,TXN01112,PROD0146,2,2800.79,5,5321.5
ITEM03339,TXN01112,PROD0366,2,2912.18,0,5824.36
ITEM03340,TXN01113,PROD0394,1,3694.89,5,3510.15
ITEM03341,TXN01113,PROD0116,1,3742.04,5,3554.94
ITEM03342,TXN01113,PROD0465,2,4526.24,5,8599.86
ITEM03343,TXN01113,PROD0346,3,3057.87,15,7797.57
ITEM03344,TXN01114,PROD0237,3,2812.95,5,8016.91
ITEM03345,TXN01114,PROD0327,1,4407.19,5,4186.83
ITEM03346,TXN01114,PROD0418,1,2430.71,10,2187.64
ITEM03347,TXN01114,PROD0491,2,1293.49,15,2198.93
ITEM03348,TXN01115,PROD0263,2,4885.47,15,8305.3
ITEM03349,TXN01116,PROD0339,3,2312.94,15,5898.0
ITEM03350,TXN01116,PROD0082,3,3799.82,5,10829.49
ITEM03351,TXN01116,PROD0284,2,2274.31,0,4548.62
ITEM03352,TXN01117,PROD0223,2,3312.69,15,5631.57
ITEM03353,TXN01118,PROD0165,3,3504.45,10,9462.01
ITEM03354,TXN01118,PROD0205,2,4432.3,15,7534.91
ITEM03355,TXN01118,PROD0495,1,2843.16,0,2843.16
ITEM03356,TXN01118,PROD0401,1,3316.04,5,3150.24
ITEM03357,TXN01119,PROD0002,1,4963.06,10,4466.75
ITEM03358,TXN01119,PROD0145,2,665.18,10,1197.32
ITEM03359,TXN01120,PROD0123,1,3636.67,15,3091.17
ITEM03360,TXN01120,PROD0247,1,1325.37,5,1259.1
ITEM03361,TXN01120,PROD0385,2,1482.05,0,2964.1
ITEM03362,TXN01120,PROD0066,2,202.96,5,385.62
ITEM03363,TXN01120,PROD0421,2,559.75,0,1119.5
ITEM03364,TXN01121,PROD0412,1,2293.35,0,2293.35
ITEM03365,TXN01121,PROD0367,2,1647.43,0,3294.86
ITEM03366,TXN01121,PROD0474,1,1298.26,0,1298.26
ITEM03367,TXN01122,PROD0101,2,1752.08,15,2978.54
ITEM03368,TXN01122,PROD0110,2,746.13,10,1343.03
ITEM03369,TXN01122,PROD0050,2,4680.57,5,8893.08
ITEM03370,TXN01123,PROD0282,3,4297.69,15,10959.11
ITEM03371,TXN01123,PROD0197,2,3260.95,10,5869.71
ITEM03372,TXN01123,PROD0473,2,2528.6,10,4551.48
ITEM03373,TXN01123,PROD0124,3,3144.06,0,9432.18
ITEM03374,TXN01124,PROD0138,2,4023.41,10,7242.14
ITEM03375,TXN01124,PROD0266,2,2448.55,15,4162.53
ITEM03376,TXN01124,PROD0152,3,4687.53,15,11953.2
ITEM03377,TXN01124,PROD0236,2,2617.56,5,4973.36
ITEM03378,TXN01124,PROD0422,3,4459.05,5,12708.29
ITEM03379,TXN01125,PROD0309,1,4724.52,0,4724.52
ITEM03380,TXN01125,PROD0408,3,1856.59,0,5569.77
ITEM03381,TXN01125,PROD0303,1,1070.92,0,1070.92
ITEM03382,TXN01125,PROD0337,3,1667.87,10,4503.25
ITEM03383,TXN01125,PROD0458,3,3842.1,0,11526.3
ITEM03384,TXN01126,PROD0047,2,3103.14,0,6206.28
ITEM03385,TXN01126,PROD0493,3,560.43,5,1597.23
ITEM03386,TXN01126,PROD0356,1,2626.27,5,2494.96
ITEM03387,TXN01126,PROD0499,2,1604.32,0,3208.64
ITEM03388,TXN01126,PROD0147,2,751.65,0,1503.3
ITEM03389,TXN01127,PROD0233,2,4462.16,15,7585.67
ITEM03390,TXN01127,PROD0241,2,387.69,0,775.38
ITEM03391,TXN01127,PROD0355,1,4633.91,15,3938.82
ITEM03392,TXN01127,PROD0109,3,1268.44,5,3615.05
ITEM03393,TXN01128,PROD0058,1,2709.86,5,2574.37
ITEM03394,TXN01128,PROD0437,3,3562.5,0,10687.5
ITEM03395,TXN01129,PROD0389,1,3765.08,10,3388.57
ITEM03396,TXN01129,PROD0461,3,2010.34,15,5126.37
ITEM03397,TXN01129,PROD0073,2,4396.92,0,8793.84
ITEM03398,TXN01130,PROD0497,3,4291.58,10,11587.27
ITEM03399,TXN01130,PROD0182,1,1322.87,5,1256.73
ITEM03400,TXN01130,PROD0009,2,992.31,5,1885.39
ITEM03401,TXN01130,PROD0068,1,1204.61,10,1084.15
ITEM03402,TXN01131,PROD0221,3,2179.54,10,5884.76
ITEM03403,TXN01131,PROD0012,3,4861.1,5,13854.14
ITEM03404,TXN01132,PROD0399,3,1132.36,10,3057.37
ITEM03405,TXN01132,PROD0061,2,827.83,10,1490.09
ITEM03406,TXN01132,PROD0033,3,1643.68,15,4191.38
ITEM03407,TXN01133,PROD0448,3,601.09,0,1803.27
ITEM03408,TXN01133,PROD0325,3,3154.52,5,8990.38
ITEM03409,TXN01133,PROD0002,1,4963.06,10,4466.75
ITEM03410,TXN01133,PROD0113,1,323.46,0,323.46
ITEM03411,TXN01134,PROD0264,3,1525.56,0,4576.68
ITEM03412,TXN01135,PROD0142,3,4760.31,5,13566.88
ITEM03413,TXN01135,PROD0379,3,4357.01,5,12417.48
ITEM03414,TXN01135,PROD0089,1,3277.86,0,3277.86
ITEM03415,TXN01135,PROD0223,1,3312.69,5,3147.06
ITEM03416,TXN01135,PROD0138,1,4023.41,15,3419.9
ITEM03417,TXN01136,PROD0440,2,1372.91,10,2471.24
ITEM03418,TXN01136,PROD0263,1,4885.47,10,4396.92
ITEM03419,TXN01137,PROD0298,3,2139.44,10,5776.49
ITEM03420,TXN01137,PROD0376,1,4179.21,15,3552.33
ITEM03421,TXN01138,PROD0446,2,1434.11,0,2868.22
ITEM03422,TXN01139,PROD0151,3,2837.97,10,7662.52
ITEM03423,TXN01140,PROD0455,2,3570.72,0,7141.44
ITEM03424,TXN01140,PROD0314,3,255.28,5,727.55
ITEM03425,TXN01141,PROD0401,1,3316.04,5,3150.24
ITEM03426,TXN01142,PROD0158,2,3530.91,5,6708.73
ITEM03427,TXN01142,PROD0172,1,4129.1,15,3509.74
ITEM03428,TXN01143,PROD0335,2,4445.98,10,8002.76
ITEM03429,TXN01143,PROD0043,2,4289.36,5,8149.78
ITEM03430,TXN01144,PROD0364,3,438.17,15,1117.33
ITEM03431,TXN01144,PROD0208,2,3526.33,15,5994.76
ITEM03432,TXN01144,PROD0128,3,450.79,5,1284.75
ITEM03433,TXN01144,PROD0212,1,3257.11,15,2768.54
ITEM03434,TXN01145,PROD0033,3,1643.68,15,4191.38
ITEM03435,TXN01145,PROD0045,3,1258.51,0,3775.53
ITEM03436,TXN01145,PROD0452,1,3792.53,15,3223.65
ITEM03437,TXN01145,PROD0191,3,3452.7,15,8804.38
ITEM03438,TXN01146,PROD0128,2,450.79,15,766.34
ITEM03439,TXN01146,PROD0320,2,4260.47,10,7668.85
ITEM03440,TXN01146,PROD0050,2,4680.57,0,9361.14
ITEM03441,TXN01147,PROD0114,1,2420.41,15,2057.35
ITEM03442,TXN01147,PROD0215,2,1672.15,0,3344.3
ITEM03443,TXN01147,PROD0298,2,2139.44,0,4278.88
ITEM03444,TXN01147,PROD0206,2,1562.13,10,2811.83
ITEM03445,TXN01148,PROD0291,3,3207.09,15,8178.08
ITEM03446,TXN01148,PROD0417,3,1592.18,15,4060.06
ITEM03447,TXN01148,PROD0204,1,2758.75,10,2482.88
ITEM03448,TXN01148,PROD0075,1,3396.36,15,2886.91
ITEM03449,TXN01149,PROD0276,3,3629.4,15,9254.97
ITEM03450,TXN01149,PROD0426,1,888.34,0,888.34
ITEM03451,TXN01149,PROD0330,1,4765.82,10,4289.24
ITEM03452,TXN01150,PROD0061,3,827.83,15,2110.97
ITEM03453,TXN01151,PROD0039,3,2152.28,10,5811.16
ITEM03454,TXN01151,PROD0126,2,3122.0,5,5931.8
ITEM03455,TXN01152,PROD0185,3,1686.74,0,5060.22
ITEM03456,TXN01152,PROD0360,3,3371.09,15,8596.28
ITEM03457,TXN01152,PROD0187,1,2737.89,10,2464.1
ITEM03458,TXN01152,PROD0354,1,1788.58,5,1699.15
ITEM03459,TXN01152,PROD0163,2,4052.5,5,7699.75
ITEM03460,TXN01153,PROD0156,1,2624.65,15,2230.95
ITEM03461,TXN01154,PROD0449,1,970.54,10,873.49
ITEM03462,TXN01154,PROD0210,3,1043.53,5,2974.06
ITEM03463,TXN01155,PROD0300,3,571.09,0,1713.27
ITEM03464,TXN01156,PROD0320,1,4260.47,10,3834.42
ITEM03465,TXN01157,PROD0276,3,3629.4,0,10888.2
ITEM03466,TXN01157,PROD0102,1,3916.46,0,3916.46
ITEM03467,TXN01157,PROD0021,1,1341.19,0,1341.19
ITEM03468,TXN01157,PROD0205,1,4432.3,0,4432.3
ITEM03469,TXN01157,PROD0366,1,2912.18,0,2912.18
ITEM03470,TXN01158,PROD0415,3,3779.14,0,11337.42
ITEM03471,TXN01158,PROD0163,1,4052.5,15,3444.62
ITEM03472,TXN01158,PROD0469,3,4139.1,5,11796.44
ITEM03473,TXN01159,PROD0030,3,3118.75,10,8420.62
ITEM03474,TXN01159,PROD0444,2,4439.82,10,7991.68
ITEM03475,TXN01159,PROD0207,1,289.05,5,274.6
ITEM03476,TXN01159,PROD0390,3,462.43,5,1317.93
ITEM03477,TXN01160,PROD0268,1,4434.92,5,4213.17
ITEM03478,TXN01160,PROD0351,3,746.9,15,1904.59
ITEM03479,TXN01160,PROD0067,3,2382.68,0,7148.04
ITEM03480,TXN01160,PROD0222,1,1851.01,0,1851.01
ITEM03481,TXN01160,PROD0288,2,4658.76,10,8385.77
ITEM03482,TXN01161,PROD0058,2,2709.86,0,5419.72
ITEM03483,TXN01161,PROD0174,3,2247.95,10,6069.46
ITEM03484,TXN01162,PROD0074,2,3050.86,0,6101.72
ITEM03485,TXN01162,PROD0223,2,3312.69,0,6625.38
ITEM03486,TXN01162,PROD0109,3,1268.44,10,3424.79
ITEM03487,TXN01162,PROD0360,2,3371.09,15,5730.85
ITEM03488,TXN01162,PROD0097,1,3085.12,5,2930.86
ITEM03489,TXN01163,PROD0171,2,252.66,15,429.52
ITEM03490,TXN01163,PROD0022,3,3915.76,0,11747.28
ITEM03491,TXN01164,PROD0386,2,1406.51,5,2672.37
ITEM03492,TXN01164,PROD0071,2,4682.31,15,7959.93
ITEM03493,TXN01164,PROD0330,1,4765.82,10,4289.24
ITEM03494,TXN01164,PROD0403,2,220.81,0,441.62
ITEM03495,TXN01165,PROD0282,2,4297.69,0,8595.38
ITEM03496,TXN01165,PROD0376,2,4179.21,0,8358.42
ITEM03497,TXN01165,PROD0079,1,301.71,10,271.54
ITEM03498,TXN01165,PROD0009,2,992.31,0,1984.62
ITEM03499,TXN01166,PROD0266,2,2448.55,0,4897.1
ITEM03500,TXN01166,PROD0460,1,1917.22,5,1821.36
ITEM03501,TXN01166,PROD0191,3,3452.7,5,9840.19
ITEM03502,TXN01166,PROD0049,2,3428.6,0,6857.2
ITEM03503,TXN01167,PROD0052,2,4442.72,0,8885.44
ITEM03504,TXN01167,PROD0358,2,3176.93,0,6353.86
ITEM03505,TXN01167,PROD0347,2,1470.1,10,2646.18
ITEM03506,TXN01167,PROD0245,2,3451.14,15,5866.94
ITEM03507,TXN01168,PROD0282,1,4297.69,15,3653.04
ITEM03508,TXN01169,PROD0133,2,2145.8,15,3647.86
ITEM03509,TXN01169,PROD0278,3,4284.37,15,10925.14
ITEM03510,TXN01170,PROD0017,2,4488.47,15,7630.4
ITEM03511,TXN01170,PROD0487,1,1451.41,0,1451.41
ITEM03512,TXN01170,PROD0396,2,472.0,15,802.4
ITEM03513,TXN01170,PROD0360,2,3371.09,0,6742.18
ITEM03514,TXN01171,PROD0078,1,3669.03,10,3302.13
ITEM03515,TXN01171,PROD0170,2,3397.09,10,6114.76
ITEM03516,TXN01172,PROD0044,1,1535.98,15,1305.58
ITEM03517,TXN01172,PROD0021,3,1341.19,5,3822.39
ITEM03518,TXN01172,PROD0463,2,4604.76,10,8288.57
ITEM03519,TXN01172,PROD0130,2,1841.19,10,3314.14
ITEM03520,TXN01173,PROD0067,1,2382.68,15,2025.28
ITEM03521,TXN01174,PROD0102,1,3916.46,15,3328.99
ITEM03522,TXN01175,PROD0174,3,2247.95,10,6069.46
ITEM03523,TXN01175,PROD0283,1,3224.67,5,3063.44
ITEM03524,TXN01175,PROD0272,2,888.99,5,1689.08
ITEM03525,TXN01175,PROD0185,3,1686.74,15,4301.19
ITEM03526,TXN01176,PROD0278,3,4284.37,0,12853.11
ITEM03527,TXN01176,PROD0215,1,1672.15,0,1672.15
ITEM03528,TXN01177,PROD0479,1,1819.26,0,1819.26
ITEM03529,TXN01178,PROD0407,2,4304.46,5,8178.47
ITEM03530,TXN01178,PROD0430,3,2905.87,10,7845.85
ITEM03531,TXN01178,PROD0273,1,2604.21,0,2604.21
ITEM03532,TXN01178,PROD0345,2,3420.68,5,6499.29
ITEM03533,TXN01178,PROD0429,2,2116.3,15,3597.71
ITEM03534,TXN01179,PROD0281,2,1096.8,10,1974.24
ITEM03535,TXN01179,PROD0300,1,571.09,5,542.54
ITEM03536,TXN01180,PROD0435,1,1449.33,15,1231.93
ITEM03537,TXN01180,PROD0273,2,2604.21,0,5208.42
ITEM03538,TXN01180,PROD0345,3,3420.68,0,10262.04
ITEM03539,TXN01180,PROD0026,3,4930.23,15,12572.09
ITEM03540,TXN01180,PROD0241,1,387.69,15,329.54
ITEM03541,TXN01181,PROD0189,1,660.25,10,594.23
ITEM03542,TXN01181,PROD0021,3,1341.19,0,4023.57
ITEM03543,TXN01181,PROD0251,1,3120.09,5,2964.09
ITEM03544,TXN01181,PROD0398,3,2199.85,10,5939.59
ITEM03545,TXN01181,PROD0086,2,4544.54,10,8180.17
ITEM03546,TXN01182,PROD0282,2,4297.69,10,7735.84
ITEM03547,TXN01182,PROD0442,2,4154.23,0,8308.46
ITEM03548,TXN01182,PROD0346,1,3057.87,10,2752.08
ITEM03549,TXN01182,PROD0102,3,3916.46,15,9986.97
ITEM03550,TXN01182,PROD0298,2,2139.44,0,4278.88
ITEM03551,TXN01183,PROD0456,2,2070.59,0,4141.18
ITEM03552,TXN01184,PROD0094,3,4926.93,10,13302.71
ITEM03553,TXN01185,PROD0327,3,4407.19,10,11899.41
ITEM03554,TXN01185,PROD0403,1,220.81,0,220.81
ITEM03555,TXN01185,PROD0187,1,2737.89,5,2601.0
ITEM03556,TXN01185,PROD0173,3,4241.97,10,11453.32
ITEM03557,TXN01186,PROD0305,1,443.95,15,377.36
ITEM03558,TXN01187,PROD0222,2,1851.01,0,3702.02
ITEM03559,TXN01187,PROD0484,1,849.36,15,721.96
ITEM03560,TXN01187,PROD0391,3,3094.72,5,8819.95
ITEM03561,TXN01188,PROD0076,3,668.63,15,1705.01
ITEM03562,TXN01188,PROD0485,3,1551.14,15,3955.41
ITEM03563,TXN01189,PROD0456,3,2070.59,15,5280.0
ITEM03564,TXN01189,PROD0379,1,4357.01,15,3703.46
ITEM03565,TXN01189,PROD0318,3,770.68,15,1965.23
ITEM03566,TXN01190,PROD0112,3,2557.18,10,6904.39
ITEM03567,TXN01190,PROD0413,3,1744.08,10,4709.02
ITEM03568,TXN01190,PROD0092,1,1397.12,10,1257.41
ITEM03569,TXN01191,PROD0100,2,3179.0,10,5722.2
ITEM03570,TXN01191,PROD0425,2,1794.23,0,3588.46
ITEM03571,TXN01191,PROD0305,3,443.95,10,1198.66
ITEM03572,TXN01191,PROD0324,2,2078.98,0,4157.96
ITEM03573,TXN01191,PROD0389,1,3765.08,15,3200.32
ITEM03574,TXN01192,PROD0070,1,3489.23,5,3314.77
ITEM03575,TXN01192,PROD0137,3,4863.41,15,12401.7
ITEM03576,TXN01193,PROD0250,3,1214.02,5,3459.96
ITEM03577,TXN01193,PROD0270,2,3598.05,10,6476.49
ITEM03578,TXN01193,PROD0310,3,3610.07,0,10830.21
ITEM03579,TXN01193,PROD0238,3,3714.53,0,11143.59
ITEM03580,TXN01193,PROD0396,2,472.0,0,944.0
ITEM03581,TXN01194,PROD0417,2,1592.18,5,3025.14
ITEM03582,TXN01194,PROD0074,1,3050.86,5,2898.32
ITEM03583,TXN01195,PROD0224,1,3676.12,15,3124.7
ITEM03584,TXN01195,PROD0176,2,4990.62,0,9981.24
ITEM03585,TXN01195,PROD0322,2,1812.25,0,3624.5
ITEM03586,TXN01196,PROD0407,2,4304.46,0,8608.92
ITEM03587,TXN01197,PROD0349,2,1676.44,0,3352.88
ITEM03588,TXN01197,PROD0037,3,2317.95,5,6606.16
ITEM03589,TXN01197,PROD0030,1,3118.75,5,2962.81
ITEM03590,TXN01197,PROD0271,3,1584.69,5,4516.37
ITEM03591,TXN01197,PROD0196,2,2406.37,5,4572.1
ITEM03592,TXN01198,PROD0470,3,2427.26,0,7281.78
ITEM03593,TXN01198,PROD0012,1,4861.1,15,4131.94
ITEM03594,TXN01199,PROD0365,1,2876.97,15,2445.42
ITEM03595,TXN01199,PROD0124,3,3144.06,10,8488.96
ITEM03596,TXN01200,PROD0095,2,3399.07,0,6798.14
ITEM03597,TXN01200,PROD0060,3,3463.46,0,10390.38
ITEM03598,TXN01200,PROD0315,2,4423.3,15,7519.61
ITEM03599,TXN01200,PROD0259,3,570.12,15,1453.81
ITEM03600,TXN01201,PROD0198,1,4945.72,5,4698.43
ITEM03601,TXN01201,PROD0071,1,4682.31,5,4448.19
ITEM03602,TXN01201,PROD0212,1,3257.11,0,3257.11
ITEM03603,TXN01201,PROD0228,3,4765.29,5,13581.08
ITEM03604,TXN01201,PROD0428,1,2976.13,10,2678.52
ITEM03605,TXN01202,PROD0222,2,1851.01,10,3331.82
ITEM03606,TXN01202,PROD0009,2,992.31,10,1786.16
ITEM03607,TXN01202,PROD0395,3,3435.61,15,8760.81
ITEM03608,TXN01202,PROD0056,3,1635.54,5,4661.29
ITEM03609,TXN01202,PROD0147,1,751.65,15,638.9
ITEM03610,TXN01203,PROD0026,2,4930.23,10,8874.41
ITEM03611,TXN01203,PROD0272,2,888.99,15,1511.28
ITEM03612,TXN01203,PROD0387,2,3858.38,15,6559.25
ITEM03613,TXN01203,PROD0469,1,4139.1,15,3518.24
ITEM03614,TXN01203,PROD0206,1,1562.13,10,1405.92
ITEM03615,TXN01204,PROD0377,3,3466.69,5,9880.07
ITEM03616,TXN01204,PROD0385,2,1482.05,5,2815.89
ITEM03617,TXN01204,PROD0007,1,4206.38,5,3996.06
ITEM03618,TXN01204,PROD0126,1,3122.0,5,2965.9
ITEM03619,TXN01204,PROD0316,1,777.74,5,738.85
ITEM03620,TXN01205,PROD0140,1,3750.35,5,3562.83
ITEM03621,TXN01205,PROD0282,1,4297.69,0,4297.69
ITEM03622,TXN01205,PROD0007,2,4206.38,5,7992.12
ITEM03623,TXN01205,PROD0221,3,2179.54,15,5557.83
ITEM03624,TXN01205,PROD0469,1,4139.1,15,3518.24
ITEM03625,TXN01206,PROD0482,3,3914.84,5,11157.29
ITEM03626,TXN01206,PROD0244,1,3969.64,5,3771.16
ITEM03627,TXN01206,PROD0138,1,4023.41,5,3822.24
ITEM03628,TXN01207,PROD0270,2,3598.05,10,6476.49
ITEM03629,TXN01208,PROD0088,2,3580.14,15,6086.24
ITEM03630,TXN01208,PROD0254,3,1783.23,0,5349.69
ITEM03631,TXN01209,PROD0073,2,4396.92,5,8354.15
ITEM03632,TXN01209,PROD0051,2,750.47,0,1500.94
ITEM03633,TXN01209,PROD0454,3,2313.12,10,6245.42
ITEM03634,TXN01209,PROD0477,1,2104.91,0,2104.91
ITEM03635,TXN01209,PROD0032,3,2407.07,10,6499.09
ITEM03636,TXN01210,PROD0132,1,3128.39,15,2659.13
ITEM03637,TXN01210,PROD0421,1,559.75,0,559.75
ITEM03638,TXN01211,PROD0248,2,1921.35,0,3842.7
ITEM03639,TXN01211,PROD0003,1,1060.22,5,1007.21
ITEM03640,TXN01211,PROD0188,3,989.63,15,2523.56
ITEM03641,TXN01212,PROD0077,3,4630.71,15,11808.31
ITEM03642,TXN01212,PROD0471,3,4998.78,15,12746.89
ITEM03643,TXN01212,PROD0381,2,449.69,0,899.38
ITEM03644,TXN01212,PROD0363,3,4831.59,10,13045.29
ITEM03645,TXN01213,PROD0359,2,2925.42,10,5265.76
ITEM03646,TXN01213,PROD0068,1,1204.61,5,1144.38
ITEM03647,TXN01213,PROD0381,1,449.69,10,404.72
ITEM03648,TXN01213,PROD0366,1,2912.18,10,2620.96
ITEM03649,TXN01213,PROD0321,3,3228.97,5,9202.56
ITEM03650,TXN01214,PROD0250,1,1214.02,10,1092.62
ITEM03651,TXN01214,PROD0148,2,4152.61,10,7474.7
ITEM03652,TXN01215,PROD0361,1,4056.79,15,3448.27
ITEM03653,TXN01215,PROD0408,2,1856.59,5,3527.52
ITEM03654,TXN01215,PROD0305,1,443.95,0,443.95
ITEM03655,TXN01215,PROD0334,3,1697.84,15,4329.49
ITEM03656,TXN01216,PROD0283,1,3224.67,15,2740.97
ITEM03657,TXN01217,PROD0424,1,2438.54,0,2438.54
ITEM03658,TXN01217,PROD0131,1,3458.16,0,3458.16
ITEM03659,TXN01218,PROD0004,2,4518.03,15,7680.65
ITEM03660,TXN01218,PROD0227,3,2508.91,5,7150.39
ITEM03661,TXN01218,PROD0391,1,3094.72,10,2785.25
ITEM03662,TXN01218,PROD0454,1,2313.12,10,2081.81
ITEM03663,TXN01218,PROD0059,3,3717.26,0,11151.78
ITEM03664,TXN01219,PROD0257,1,4215.21,5,4004.45
ITEM03665,TXN01219,PROD0346,3,3057.87,15,7797.57
ITEM03666,TXN01219,PROD0232,1,1824.74,10,1642.27
ITEM03667,TXN01219,PROD0317,2,3915.96,0,7831.92
